14344	10	18407
14344	10	19116
14909	10	17178
14909	10	16882
14909	10	19933
14909	10	16664
14909	10	17491
14909	10	21494
14909	10	19022
14909	10	19737
14909	10	17720
14909	10	21617
14909	10	18643
14909	10	17494
14909	10	16944
14909	10	17335
14909	10	20297
14909	10	21137
14909	10	19620
14909	10	19177
14909	10	19420
14909	10	18419
15041	10	18495
15041	10	18496
15041	10	21219
15041	10	17478
15041	10	18402
15041	10	17257
15041	10	17472
15041	10	17862
15041	10	21602
15041	10	19893
15041	10	19321
15041	10	21807
15041	10	19002
15041	10	17562
15041	10	18885
15041	10	19216
15041	10	18662
15041	10	19205
15041	10	18034
15041	10	21483
771	10	20759
771	10	17309
771	10	19604
771	10	17805
771	10	18357
771	10	20585
771	10	20856
771	10	19520
771	10	17726
771	10	20815
771	10	20545
771	10	21123
771	10	18852
771	10	20895
771	10	18322
771	10	17696
771	10	19004
771	10	21837
771	10	17301
771	10	21319
15436	10	16807
15436	10	17636
15436	10	19210
15436	10	19281
15436	10	17465
15436	10	21431
15436	10	21686
15436	10	17769
15436	10	19379
15436	10	19314
15436	10	19785
15436	10	20449
15436	10	20924
15436	10	17295
15436	10	19588
15436	10	18907
15436	10	18641
15436	10	17639
15436	10	20133
15436	10	19744
15432	10	17252
15432	10	19992
15432	10	17745
15432	10	19410
15432	10	20263
15432	10	18938
15432	10	20286
15432	10	18197
15432	10	16556
15432	10	21802
15432	10	21186
15432	10	17303
15432	10	20753
15432	10	21309
15432	10	21510
15432	10	19298
15432	10	17428
15432	10	17058
15432	10	21075
15432	10	20354
7298	10	21759
7298	10	21402
7298	10	19545
7298	10	18440
7298	10	17486
7298	10	17775
7298	10	18738
7298	10	19352
7298	10	19933
7298	10	18004
7298	10	17405
7298	10	19630
7298	10	17667
7298	10	18986
7298	10	19952
7298	10	19088
7298	10	16683
7298	10	18292
7298	10	18046
7298	10	21046
16064	10	21490
16064	10	18712
16064	10	18685
16064	10	20713
16064	10	18072
16064	10	20373
16064	10	17499
16064	10	20122
16064	10	19869
16064	10	16696
16064	10	20811
16064	10	17500
16064	10	17608
16064	10	20969
16064	10	20422
16064	10	19014
16064	10	18432
16064	10	19114
16064	10	17411
16064	10	18405
16188	10	20450
16188	10	19199
16188	10	20103
16188	10	21824
16188	10	21319
16188	10	17545
16188	10	18627
16188	10	20135
16188	10	20231
16188	10	19854
16188	10	16819
16188	10	20559
16188	10	19966
16188	10	20916
16188	10	19649
16188	10	17325
16188	10	17782
16188	10	18844
16188	10	20172
16188	10	21120
8717	10	17304
8717	10	21223
8717	10	18587
8717	10	17865
8717	10	18030
8717	10	19074
8717	10	20567
8717	10	16866
8717	10	16503
8717	10	19323
8717	10	20289
8717	10	17403
8717	10	18542
8717	10	18173
8717	10	20721
8717	10	19118
8717	10	17936
8717	10	17373
8717	10	17785
8717	10	16630
16277	10	18485
16277	10	19275
16277	10	17286
16277	10	19683
16277	10	21351
16277	10	19393
16277	10	16832
16277	10	16875
16277	10	16812
16277	10	17510
16277	10	20656
16277	10	19343
16277	10	17198
16277	10	20154
16277	10	16814
16277	10	19957
16277	10	16692
16277	10	17164
16277	10	21014
16277	10	17390
10753	10	18626
10753	10	19142
10753	10	16623
10753	10	16718
10753	10	19096
10753	10	21559
10753	10	18240
10753	10	16530
10753	10	20126
10753	10	21114
10753	10	17498
10753	10	20337
10753	10	17603
10753	10	18378
10753	10	16787
10753	10	18384
10753	10	18979
10753	10	19304
10753	10	20762
10753	10	17924
