16277	10	19127
16277	10	19534
16277	10	17729
16277	10	19773
16277	10	18254
16277	10	18712
16277	10	18205
16277	10	17903
16277	10	19166
16277	10	21805
16277	10	16791
16277	10	16622
16277	10	21578
16277	10	21446
16277	10	17658
16277	10	18693
16277	10	21409
16277	10	19421
16277	10	19263
16277	10	17156
10753	10	18256
10753	10	21753
10753	10	20432
10753	10	17216
10753	10	20333
10753	10	21072
10753	10	17342
10753	10	20737
10753	10	16675
10753	10	16725
10753	10	19345
10753	10	17863
10753	10	20707
10753	10	20756
10753	10	20629
10753	10	18426
10753	10	17119
10753	10	18592
10753	10	21142
10753	10	20182
