8717	10	16612
8717	10	17094
8717	10	21071
8717	10	20625
8717	10	20132
16277	10	17336
16277	10	19438
16277	10	16768
16277	10	19210
16277	10	16840
16277	10	16776
16277	10	21409
16277	10	19163
16277	10	16694
16277	10	18481
16277	10	20351
16277	10	20479
16277	10	17552
16277	10	21195
16277	10	18343
16277	10	19475
16277	10	21231
16277	10	21372
16277	10	21631
16277	10	17123
10753	10	19881
10753	10	20983
10753	10	18214
10753	10	20360
10753	10	17719
10753	10	20320
10753	10	17390
10753	10	18715
10753	10	20610
10753	10	21481
10753	10	18405
10753	10	19991
10753	10	20177
10753	10	18528
10753	10	19093
10753	10	21699
10753	10	18791
10753	10	20513
10753	10	20284
10753	10	20394
