14344	12	19116
14609	10	17178
16108	10	19513
14909	13	19933
38392	17	16664
14909	10	19690
14909	10	18715
14909	12	19022
14909	10	20041
21929	18	18805
14909	10	21372
14909	10	18643
14909	10	19449
14984	10	16944
14909	10	17643
14909	10	20297
14909	10	21137
14909	10	20053
14909	10	19177
14909	10	19814
14909	11	18419
5721	10	19553
15041	10	18991
15041	10	18643
15041	10	19854
244	10	17707
32986	25	20526
15041	0	27270
15041	10	17862
15041	10	21602
50725	25	19893
15041	10	21340
15041	10	20596
15041	12	19002
15041	10	17562
15041	10	18885
15041	10	20313
48928	19	18662
15041	10	19889
395	10	18034
15041	10	21298
771	15	20759
771	15	17309
771	10	19728
771	10	19915
771	12	21512
771	10	19915
771	11	20832
771	10	19520
771	10	19162
771	10	20621
771	11	19421
771	10	21123
771	10	19915
771	16	20895
771	10	18322
771	10	17696
771	10	19004
771	6	50174
771	10	18186
771	15	21319
15436	10	21168
15436	10	21512
15436	10	19058
15436	10	19281
15436	6	40736
15436	12	21431
15436	10	21686
15436	10	20824
395	10	19379
15436	10	19314
15436	10	19785
15436	10	20449
15436	10	20924
15436	10	17295
15436	10	19588
15436	10	18907
15436	10	19767
11282	10	19692
15436	10	20390
15436	10	19744
15432	10	20509
14852	10	19011
15432	12	17745
15432	8	47846
15432	10	20171
32936	21	18938
2597	10	20654
32936	21	18197
1211	10	19997
15805	10	19877
15735	10	20384
15432	10	19657
15432	14	17977
16361	10	20659
15432	10	20303
15432	10	19553
15432	10	18715
15432	12	17058
15432	10	21053
32936	21	20354
7298	10	21759
7298	10	20144
7298	10	19545
7298	15	18440
7298	10	19908
7298	10	17775
28277	17	18738
7298	12	19352
7298	10	19933
7298	10	19694
7298	10	21029
7298	10	19630
7298	10	21009
7298	1	36389
14361	10	19171
1280	10	19088
1211	15	16683
7298	12	18292
7298	0	43767
7298	10	20502
40622	21	21490
1211	10	19074
16064	10	21575
16064	10	20713
16064	10	21437
11541	10	20373
16064	10	17499
16064	10	20122
16064	8	47092
16064	0	43812
16064	10	20811
16064	12	17500
16064	10	19898
16064	10	20969
16064	10	19878
16064	10	19014
16064	10	20993
16064	10	17447
16064	10	17411
51	10	21406
16188	10	20450
16188	10	19199
1280	10	20167
16188	10	20509
16188	10	19011
40518	22	17545
395	10	18627
16188	4	24670
16188	10	19007
16188	0	50650
16188	15	16819
16188	10	19075
16188	10	19966
16188	10	19705
16188	11	19649
16188	10	19915
16188	10	21572
16188	0	43767
16188	10	20172
16188	10	19878
8717	14	17304
8717	10	20501
8717	16	18587
8717	10	17865
14482	10	19553
8717	10	19074
34385	23	20567
8717	12	16866
8717	16	16503
1211	10	19393
4929	10	19171
8717	10	17403
8717	10	21437
8717	12	18173
8717	10	20721
8717	10	19118
8717	10	20533
8717	0	28502
15881	10	17785
8717	0	23204
16277	15	18440
507	10	21643
16277	10	21455
16277	10	20260
16277	10	20369
16277	10	19393
3787	10	19001
35584	21	16875
16277	10	21164
16277	1	42954
16277	10	19611
16277	10	19343
16277	10	21819
16277	10	19243
22991	17	16814
16277	13	19957
16277	10	16692
16277	10	17164
16277	10	19276
16277	10	21508
28328	21	18626
10753	10	19142
10753	10	16960
10753	10	16718
28328	17	19096
10753	10	21559
29613	18	18240
10753	10	18602
10753	10	20126
10753	10	20878
10753	10	17498
10753	10	20337
10753	10	17603
10753	10	18951
10753	10	16787
10753	10	19656
10753	11	18979
10753	10	19304
10753	10	19578
391	10	17924
